gs_text34,iso3,weight,age,sex
Pneumonia,YEM,0.1142223,0,1
Poisonings,YEM,0.0026665,0,1
Road Traffic,YEM,0.00005,0,1
Sepsis,YEM,0.0018643,0,1
Violent Death,YEM,0.0000102,0,1
AIDS,YEM,0.000925,5,0
Bite of Venomous Animal,YEM,0.000068,5,0
Diarrhea/Dysentery,YEM,0.0201614,5,0
Drowning,YEM,0.004469,5,0
Encephalitis,YEM,0.002377,5,0
Falls,YEM,0.0059839,5,0
Fires,YEM,0.0017692,5,0
Hemorrhagic fever,YEM,0.0008284,5,0
Malaria,YEM,0.1159415,5,0
Measles,YEM,0,5,0
Meningitis,YEM,0.0091652,5,0
Other Cancers,YEM,0.0238786,5,0
Other Cardiovascular Diseases,YEM,0.0977302,5,0
Other Defined Causes of Child Deaths,YEM,0.1931827,5,0
Other Digestive Diseases,YEM,0.0106126,5,0
Other Infectious Diseases,YEM,0.0633875,5,0
Pneumonia,YEM,0.4371779,5,0
Poisonings,YEM,0.0097078,5,0
Road Traffic,YEM,0.0007908,5,0
Sepsis,YEM,0.0018036,5,0
Violent Death,YEM,0.00004,5,0
AIDS,YEM,0.0010089,5,1
Bite of Venomous Animal,YEM,0.0000647,5,1
Diarrhea/Dysentery,YEM,0.0208697,5,1
Drowning,YEM,0.0019153,5,1
Encephalitis,YEM,0.0026472,5,1
Falls,YEM,0.0042841,5,1
Fires,YEM,0.0022893,5,1
Hemorrhagic fever,YEM,0.0001923,5,1
Malaria,YEM,0.1084535,5,1
Measles,YEM,0,5,1
Meningitis,YEM,0.0102074,5,1
Other Cancers,YEM,0.0221467,5,1
Other Cardiovascular Diseases,YEM,0.1130255,5,1
Other Defined Causes of Child Deaths,YEM,0.2018575,5,1
Other Digestive Diseases,YEM,0.0086663,5,1
Other Infectious Diseases,YEM,0.0614258,5,1
Pneumonia,YEM,0.4258345,5,1
Poisonings,YEM,0.0121132,5,1
Road Traffic,YEM,0.0004778,5,1
Sepsis,YEM,0.0024882,5,1
Violent Death,YEM,0.0000319,5,1
AIDS,WSM,0,1,0
Bite of Venomous Animal,WSM,5.84E-06,1,0
Diarrhea/Dysentery,WSM,0.0109484,1,0
Drowning,WSM,0.0038206,1,0
Encephalitis,WSM,0.0001462,1,0
Falls,WSM,0.0052295,1,0
Fires,WSM,0.0038175,1,0
Hemorrhagic fever,WSM,0.0068413,1,0
Malaria,WSM,0,1,0
Measles,WSM,0,1,0
Meningitis,WSM,0.0119129,1,0
Other Cancers,WSM,0.0303379,1,0
Other Cardiovascular Diseases,WSM,0.0536346,1,0
Other Defined Causes of Child Deaths,WSM,0.6077656,1,0
Other Digestive Diseases,WSM,0.0219278,1,0
Other Infectious Diseases,WSM,0.1198014,1,0
Pneumonia,WSM,0.1016192,1,0
Poisonings,WSM,0.0188807,1,0
Road Traffic,WSM,0.000258,1,0
Sepsis,WSM,0.0029336,1,0
Violent Death,WSM,0.0001188,1,0
AIDS,WSM,0,1,1
Bite of Venomous Animal,WSM,6.08E-06,1,1
Diarrhea/Dysentery,WSM,0.0164971,1,1
Drowning,WSM,0.0055327,1,1
Encephalitis,WSM,0.0001987,1,1
Falls,WSM,0.0043086,1,1
Fires,WSM,0.0167785,1,1
Hemorrhagic fever,WSM,0.0135076,1,1
Malaria,WSM,0,1,1
Measles,WSM,0,1,1
Meningitis,WSM,0.0161823,1,1
Other Cancers,WSM,0.0506691,1,1
Other Cardiovascular Diseases,WSM,0.0326562,1,1
Other Defined Causes of Child Deaths,WSM,0.6062629,1,1
Other Digestive Diseases,WSM,0.0264672,1,1
Other Infectious Diseases,WSM,0.1122942,1,1
Pneumonia,WSM,0.0861224,1,1
Poisonings,WSM,0.0073717,1,1
Road Traffic,WSM,0.0002136,1,1
Sepsis,WSM,0.0048055,1,1
Violent Death,WSM,0.0001257,1,1
AIDS,WSM,0,10,0
Bite of Venomous Animal,WSM,7.09E-06,10,0
Diarrhea/Dysentery,WSM,0.0094421,10,0
Drowning,WSM,0.0103858,10,0
Encephalitis,WSM,0.0001817,10,0
Falls,WSM,0.0080317,10,0
Fires,WSM,0.001805,10,0
Hemorrhagic fever,WSM,0.0059504,10,0
Malaria,WSM,0,10,0
Measles,WSM,0,10,0
Meningitis,WSM,0.0132413,10,0
Other Cancers,WSM,0.0532862,10,0
Other Cardiovascular Diseases,WSM,0.0663444,10,0
Other Defined Causes of Child Deaths,WSM,0.6844778,10,0
Other Digestive Diseases,WSM,0.0175587,10,0
Other Infectious Diseases,WSM,0.0872129,10,0
Pneumonia,WSM,0.028158,10,0
Poisonings,WSM,0.0105364,10,0
Road Traffic,WSM,0.000559,10,0
Sepsis,WSM,0.0024036,10,0
Violent Death,WSM,0.0004181,10,0
AIDS,WSM,0,10,1
Bite of Venomous Animal,WSM,9.14E-06,10,1
Diarrhea/Dysentery,WSM,0.0141697,10,1
Drowning,WSM,0.0114507,10,1
Encephalitis,WSM,0.0002526,10,1
Falls,WSM,0.0047564,10,1
Fires,WSM,0.0078547,10,1
Hemorrhagic fever,WSM,0.007819,10,1
Malaria,WSM,0,10,1
Measles,WSM,0,10,1
Meningitis,WSM,0.0184032,10,1
Other Cancers,WSM,0.0746795,10,1
Other Cardiovascular Diseases,WSM,0.0470129,10,1
Other Defined Causes of Child Deaths,WSM,0.6558489,10,1
Other Digestive Diseases,WSM,0.0224524,10,1
Other Infectious Diseases,WSM,0.0864834,10,1
Pneumonia,WSM,0.0309068,10,1
Poisonings,WSM,0.012447,10,1
Road Traffic,WSM,0.0004024,10,1
Sepsis,WSM,0.0047483,10,1
Violent Death,WSM,0.000303,10,1
AIDS,WSM,0,0,0
Bite of Venomous Animal,WSM,1.66E-06,0,0
Diarrhea/Dysentery,WSM,0.0168112,0,0
Drowning,WSM,0.0002942,0,0
Encephalitis,WSM,0.0001263,0,0
Falls,WSM,0.0024912,0,0
Fires,WSM,0.0005867,0,0
Hemorrhagic fever,WSM,0.0028512,0,0
Malaria,WSM,0,0,0
Measles,WSM,0,0,0
Meningitis,WSM,0.0106708,0,0
Other Cancers,WSM,0.0077128,0,0
Other Cardiovascular Diseases,WSM,0.0308351,0,0
Other Defined Causes of Child Deaths,WSM,0.6514623,0,0
Other Digestive Diseases,WSM,0,0,0
Other Infectious Diseases,WSM,0.1868937,0,0
Pneumonia,WSM,0.08309,0,0
Poisonings,WSM,0.0035093,0,0
Road Traffic,WSM,0.0000223,0,0
Sepsis,WSM,0.0025717,0,0
Violent Death,WSM,0.0000697,0,0
AIDS,WSM,0,0,1
Bite of Venomous Animal,WSM,3.13E-06,0,1
Diarrhea/Dysentery,WSM,0.023348,0,1
Drowning,WSM,0.0006655,0,1
Encephalitis,WSM,0.0001247,0,1
Falls,WSM,0.0018023,0,1
Fires,WSM,0.0036921,0,1
Hemorrhagic fever,WSM,0.0045028,0,1
Malaria,WSM,0,0,1
Measles,WSM,0,0,1
Meningitis,WSM,0.0105352,0,1
Other Cancers,WSM,0.0144397,0,1
Other Cardiovascular Diseases,WSM,0.0236657,0,1
Other Defined Causes of Child Deaths,WSM,0.5943408,0,1
Other Digestive Diseases,WSM,0,0,1
Other Infectious Diseases,WSM,0.2183075,0,1
Pneumonia,WSM,0.0965107,0,1
Poisonings,WSM,0.0030372,0,1
Road Traffic,WSM,0.0000538,0,1
Sepsis,WSM,0.0048891,0,1
Violent Death,WSM,0.0000818,0,1
AIDS,WSM,0,5,0
Bite of Venomous Animal,WSM,9.73E-06,5,0
Diarrhea/Dysentery,WSM,0.0075772,5,0
Drowning,WSM,0.0066878,5,0
Encephalitis,WSM,0.0001978,5,0
Falls,WSM,0.0063751,5,0
Fires,WSM,0.0022559,5,0
Hemorrhagic fever,WSM,0.0085026,5,0
Malaria,WSM,0,5,0
Measles,WSM,0,5,0
Meningitis,WSM,0.0144987,5,0
Other Cancers,WSM,0.0619761,5,0
Other Cardiovascular Diseases,WSM,0.1093585,5,0
Other Defined Causes of Child Deaths,WSM,0.5889583,5,0
Other Digestive Diseases,WSM,0.0193365,5,0
Other Infectious Diseases,WSM,0.1184,5,0
Pneumonia,WSM,0.0422796,5,0
Poisonings,WSM,0.0110755,5,0
Road Traffic,WSM,0.0004075,5,0
Sepsis,WSM,0.001918,5,0
Violent Death,WSM,0.0001852,5,0
AIDS,WSM,0,5,1
Bite of Venomous Animal,WSM,6.99E-06,5,1
Diarrhea/Dysentery,WSM,0.0151749,5,1
Drowning,WSM,0.0095703,5,1
Encephalitis,WSM,0.0002511,5,1
Falls,WSM,0.0048736,5,1
Fires,WSM,0.0131694,5,1
Hemorrhagic fever,WSM,0.0183048,5,1
Malaria,WSM,0,5,1
Measles,WSM,0,5,1
Meningitis,WSM,0.0184058,5,1
Other Cancers,WSM,0.0760541,5,1
Other Cardiovascular Diseases,WSM,0.0786613,5,1
Other Defined Causes of Child Deaths,WSM,0.5707405,5,1
Other Digestive Diseases,WSM,0.0323753,5,1
Other Infectious Diseases,WSM,0.1027053,5,1
Pneumonia,WSM,0.044545,5,1
Poisonings,WSM,0.0099795,5,1
Road Traffic,WSM,0.0003269,5,1
Sepsis,WSM,0.0046715,5,1
Violent Death,WSM,0.0001839,5,1
AIDS,VUT,0,1,0
Bite of Venomous Animal,VUT,9.13E-06,1,0
Diarrhea/Dysentery,VUT,0.0712333,1,0
Drowning,VUT,0.0035042,1,0
Encephalitis,VUT,0.0002193,1,0
Falls,VUT,0.005943,1,0
Fires,VUT,0.0035047,1,0
Hemorrhagic fever,VUT,0.0018924,1,0
Malaria,VUT,0.0204025,1,0
Measles,VUT,0,1,0
Meningitis,VUT,0.0178639,1,0
Other Cancers,VUT,0.0383943,1,0
Other Cardiovascular Diseases,VUT,0.0554183,1,0
Other Defined Causes of Child Deaths,VUT,0.4738275,1,0
Other Digestive Diseases,VUT,0.0263186,1,0
Other Infectious Diseases,VUT,0.100607,1,0
Pneumonia,VUT,0.1519774,1,0
Poisonings,VUT,0.02493,1,0
Road Traffic,VUT,0.0002735,1,0
Sepsis,VUT,0.0035459,1,0
Violent Death,VUT,0.0001351,1,0
AIDS,VUT,0,1,1
Bite of Venomous Animal,VUT,0.0000153,1,1
Diarrhea/Dysentery,VUT,0.0745399,1,1
Drowning,VUT,0.0047497,1,1
Encephalitis,VUT,0.0003205,1,1
Falls,VUT,0.0046026,1,1
Fires,VUT,0.0161183,1,1
Hemorrhagic fever,VUT,0.0040987,1,1
Malaria,VUT,0.0095221,1,1
Measles,VUT,0,1,1
Meningitis,VUT,0.0261074,1,1
Other Cancers,VUT,0.0345185,1,1
Other Cardiovascular Diseases,VUT,0.0407453,1,1
Other Defined Causes of Child Deaths,VUT,0.5278867,1,1
Other Digestive Diseases,VUT,0.0311794,1,1
Other Infectious Diseases,VUT,0.0929905,1,1
Pneumonia,VUT,0.1180343,1,1
Poisonings,VUT,0.0087787,1,1
Road Traffic,VUT,0.0002192,1,1
Sepsis,VUT,0.0054397,1,1
Violent Death,VUT,0.0001331,1,1
AIDS,VUT,0,10,0
Bite of Venomous Animal,VUT,0.0000105,10,0
Diarrhea/Dysentery,VUT,0.0326078,10,0
Drowning,VUT,0.0124765,10,0
Encephalitis,VUT,0.0004031,10,0
Falls,VUT,0.0093653,10,0
Fires,VUT,0.0020297,10,0
Hemorrhagic fever,VUT,0.0020075,10,0
Malaria,VUT,0.0214591,10,0
Measles,VUT,0,10,0
Meningitis,VUT,0.029379,10,0
Other Cancers,VUT,0.0714594,10,0
Other Cardiovascular Diseases,VUT,0.1140776,10,0
Other Defined Causes of Child Deaths,VUT,0.4932818,10,0
Other Digestive Diseases,VUT,0.0315162,10,0
Other Infectious Diseases,VUT,0.1202843,10,0
Pneumonia,VUT,0.038273,10,0
Poisonings,VUT,0.0160618,10,0
Road Traffic,VUT,0.0007767,10,0
Sepsis,VUT,0.0042033,10,0
Violent Death,VUT,0.0003274,10,0
AIDS,VUT,0,10,1
Bite of Venomous Animal,VUT,0.0000169,10,1
Diarrhea/Dysentery,VUT,0.0305022,10,1
Drowning,VUT,0.0116748,10,1
Encephalitis,VUT,0.0006407,10,1
Falls,VUT,0.0047728,10,1
Fires,VUT,0.0086347,10,1
Hemorrhagic fever,VUT,0.0023801,10,1
Malaria,VUT,0.0149743,10,1
Measles,VUT,0,10,1
Meningitis,VUT,0.0466864,10,1
Other Cancers,VUT,0.0812512,10,1
Other Cardiovascular Diseases,VUT,0.1005039,10,1
Other Defined Causes of Child Deaths,VUT,0.4679881,10,1
Other Digestive Diseases,VUT,0.0411821,10,1
Other Infectious Diseases,VUT,0.1256984,10,1
Pneumonia,VUT,0.0390701,10,1
Poisonings,VUT,0.0153958,10,1
Road Traffic,VUT,0.0006193,10,1
Sepsis,VUT,0.0077381,10,1
Violent Death,VUT,0.0002701,10,1
AIDS,VUT,0,0,0
Bite of Venomous Animal,VUT,1.87E-06,0,0
Diarrhea/Dysentery,VUT,0.1029209,0,0
Drowning,VUT,0.0002927,0,0
Encephalitis,VUT,0.0003132,0,0
Falls,VUT,0.0026725,0,0
Fires,VUT,0.0005179,0,0
Hemorrhagic fever,VUT,0.0008154,0,0
Malaria,VUT,0.0105901,0,0
Measles,VUT,0,0,0
Meningitis,VUT,0.0264621,0,0
Other Cancers,VUT,0.0082265,0,0
Other Cardiovascular Diseases,VUT,0.0577248,0,0
Other Defined Causes of Child Deaths,VUT,0.4898073,0,0
Other Digestive Diseases,VUT,0,0,0
Other Infectious Diseases,VUT,0.1103991,0,0
Pneumonia,VUT,0.181095,0,0
Poisonings,VUT,0.0040609,0,0
Road Traffic,VUT,0.0000257,0,0
Sepsis,VUT,0.0040058,0,0
Violent Death,VUT,0.0000682,0,0
AIDS,VUT,0,0,1
Bite of Venomous Animal,VUT,6.67E-06,0,1
Diarrhea/Dysentery,VUT,0.1006944,0,1
Drowning,VUT,0.0006216,0,1
Encephalitis,VUT,0.0003183,0,1
Falls,VUT,0.0019368,0,1
Fires,VUT,0.0037499,0,1
Hemorrhagic fever,VUT,0.0012972,0,1
Malaria,VUT,0.0052243,0,1
Measles,VUT,0,0,1
Meningitis,VUT,0.0268965,0,1
Other Cancers,VUT,0.0124826,0,1
Other Cardiovascular Diseases,VUT,0.045222,0,1
Other Defined Causes of Child Deaths,VUT,0.468906,0,1
Other Digestive Diseases,VUT,0,0,1
Other Infectious Diseases,VUT,0.1327189,0,1
Pneumonia,VUT,0.1890708,0,1
Poisonings,VUT,0.0033797,0,1
Road Traffic,VUT,0.0000801,0,1
Sepsis,VUT,0.007317,0,1
Violent Death,VUT,0.0000773,0,1
AIDS,VUT,0,5,0
Bite of Venomous Animal,VUT,0.0000157,5,0
Diarrhea/Dysentery,VUT,0.0275299,5,0
Drowning,VUT,0.0079421,5,0
Encephalitis,VUT,0.0003874,5,0
Falls,VUT,0.0071324,5,0
Fires,VUT,0.0025367,5,0
Hemorrhagic fever,VUT,0.0029153,5,0
Malaria,VUT,0.0195134,5,0
Measles,VUT,0,5,0
Meningitis,VUT,0.0283951,5,0
Other Cancers,VUT,0.0800157,5,0
Other Cardiovascular Diseases,VUT,0.169426,5,0
Other Defined Causes of Child Deaths,VUT,0.3800793,5,0
Other Digestive Diseases,VUT,0.0327902,5,0
Other Infectious Diseases,VUT,0.1621711,5,0
Pneumonia,VUT,0.0584535,5,0
Poisonings,VUT,0.0165577,5,0
Road Traffic,VUT,0.0006471,5,0
Sepsis,VUT,0.0032722,5,0
Violent Death,VUT,0.0002194,5,0
AIDS,VUT,0,5,1
Bite of Venomous Animal,VUT,0.0000138,5,1
Diarrhea/Dysentery,VUT,0.032463,5,1
Drowning,VUT,0.0109624,5,1
Encephalitis,VUT,0.0004655,5,1
Falls,VUT,0.0055701,5,1
Fires,VUT,0.0155784,5,1
Hemorrhagic fever,VUT,0.0062112,5,1
Malaria,VUT,0.0176662,5,1
Measles,VUT,0,5,1
Meningitis,VUT,0.0341162,5,1
Other Cancers,VUT,0.0717438,5,1
Other Cardiovascular Diseases,VUT,0.1337542,5,1
Other Defined Causes of Child Deaths,VUT,0.3867431,5,1
Other Digestive Diseases,VUT,0.0508006,5,1
Other Infectious Diseases,VUT,0.152201,5,1
Pneumonia,VUT,0.0598993,5,1
Poisonings,VUT,0.0144639,5,1
Road Traffic,VUT,0.0005819,5,1
Sepsis,VUT,0.006523,5,1
Violent Death,VUT,0.0002424,5,1
AIDS,VNM,0.0709685,1,0
Bite of Venomous Animal,VNM,0.0000738,1,0
Diarrhea/Dysentery,VNM,0.0304004,1,0
Drowning,VNM,0.0538468,1,0
Encephalitis,VNM,0.0023567,1,0
Falls,VNM,0.0104277,1,0
Fires,VNM,0.0031135,1,0
Hemorrhagic fever,VNM,0.015932,1,0
Malaria,VNM,0.0033694,1,0
Measles,VNM,0,1,0
Meningitis,VNM,0.0230989,1,0
Other Cancers,VNM,0.0346128,1,0
Other Cardiovascular Diseases,VNM,0.0506032,1,0
Other Defined Causes of Child Deaths,VNM,0.3476126,1,0
Other Digestive Diseases,VNM,0.0301229,1,0
Other Infectious Diseases,VNM,0.1692733,1,0
Pneumonia,VNM,0.136844,1,0
Poisonings,VNM,0.0096272,1,0
Road Traffic,VNM,0.0004196,1,0
Sepsis,VNM,0.0071143,1,0
Violent Death,VNM,0.0001824,1,0
AIDS,VNM,0.0799468,1,1
Bite of Venomous Animal,VNM,0.0000889,1,1
Diarrhea/Dysentery,VNM,0.0312045,1,1
Drowning,VNM,0.0319573,1,1
Encephalitis,VNM,0.0011696,1,1
Falls,VNM,0.0222766,1,1
Fires,VNM,0.006441,1,1
Hemorrhagic fever,VNM,0.0176032,1,1
Malaria,VNM,0.0042871,1,1
Measles,VNM,0,1,1
Meningitis,VNM,0.011464,1,1
Other Cancers,VNM,0.0290852,1,1
Other Cardiovascular Diseases,VNM,0.029511,1,1
Other Defined Causes of Child Deaths,VNM,0.34881,1,1
Other Digestive Diseases,VNM,0.0430463,1,1
Other Infectious Diseases,VNM,0.1687619,1,1
Pneumonia,VNM,0.1550488,1,1
Poisonings,VNM,0.0089541,1,1
Road Traffic,VNM,0.0002972,1,1
Sepsis,VNM,0.0099122,1,1
Violent Death,VNM,0.0001344,1,1
AIDS,VNM,0.0112073,10,0
Bite of Venomous Animal,VNM,0.0002133,10,0
Diarrhea/Dysentery,VNM,0.0108763,10,0
Drowning,VNM,0.0374634,10,0
Encephalitis,VNM,0.0016965,10,0
Falls,VNM,0.013307,10,0
Fires,VNM,0.001724,10,0
Hemorrhagic fever,VNM,0.0246905,10,0
Malaria,VNM,0.0155909,10,0
Measles,VNM,0,10,0
Meningitis,VNM,0.0121103,10,0
Other Cancers,VNM,0.1164695,10,0
Other Cardiovascular Diseases,VNM,0.0681558,10,0
Other Defined Causes of Child Deaths,VNM,0.3868867,10,0
Other Digestive Diseases,VNM,0.0110078,10,0
Other Infectious Diseases,VNM,0.2364956,10,0
Pneumonia,VNM,0.0381104,10,0
Poisonings,VNM,0.0056052,10,0
Road Traffic,VNM,0.0013398,10,0
Sepsis,VNM,0.0067312,10,0
Violent Death,VNM,0.0003184,10,0
AIDS,VNM,0.014488,10,1
Bite of Venomous Animal,VNM,0.0001323,10,1
Diarrhea/Dysentery,VNM,0.0187982,10,1
Drowning,VNM,0.029905,10,1
Encephalitis,VNM,0.0023793,10,1
Falls,VNM,0.0112442,10,1
Fires,VNM,0.0036898,10,1
Hemorrhagic fever,VNM,0.0139748,10,1
Malaria,VNM,0.0221963,10,1
Measles,VNM,0,10,1
Meningitis,VNM,0.0169845,10,1
Other Cancers,VNM,0.1174638,10,1
Other Cardiovascular Diseases,VNM,0.0699835,10,1
Other Defined Causes of Child Deaths,VNM,0.3592413,10,1
Other Digestive Diseases,VNM,0.0376716,10,1
Other Infectious Diseases,VNM,0.226647,10,1
Pneumonia,VNM,0.0370551,10,1
Poisonings,VNM,0.0096355,10,1
Road Traffic,VNM,0.0007532,10,1
Sepsis,VNM,0.0075092,10,1
Violent Death,VNM,0.0002475,10,1
AIDS,VNM,0.0194097,0,0
Bite of Venomous Animal,VNM,0.0000157,0,0
Diarrhea/Dysentery,VNM,0.0274449,0,0
Drowning,VNM,0.0045779,0,0
Encephalitis,VNM,0.0016101,0,0
Falls,VNM,0.0033716,0,0
Fires,VNM,0.000897,0,0
Hemorrhagic fever,VNM,0.0084257,0,0
Malaria,VNM,0.0019935,0,0
Measles,VNM,0,0,0
Meningitis,VNM,0.0164384,0,0
Other Cancers,VNM,0.0088847,0,0
Other Cardiovascular Diseases,VNM,0.0511415,0,0
Other Defined Causes of Child Deaths,VNM,0.3651712,0,0
Other Digestive Diseases,VNM,0,0,0
Other Infectious Diseases,VNM,0.1862406,0,0
Pneumonia,VNM,0.2915018,0,0
Poisonings,VNM,0.0013547,0,0
Road Traffic,VNM,0.0000432,0,0
Sepsis,VNM,0.0114053,0,0
Violent Death,VNM,0.0000725,0,0
AIDS,VNM,0.0223906,0,1
Bite of Venomous Animal,VNM,0.000013,0,1
Diarrhea/Dysentery,VNM,0.0401682,0,1
Drowning,VNM,0.0036379,0,1
Encephalitis,VNM,0.001081,0,1
Falls,VNM,0.0051287,0,1
Fires,VNM,0.0047041,0,1
Hemorrhagic fever,VNM,0.006735,0,1
Malaria,VNM,0.0029574,0,1
Measles,VNM,0,0,1
Meningitis,VNM,0.0110363,0,1
Other Cancers,VNM,0.0082903,0,1
Other Cardiovascular Diseases,VNM,0.0201282,0,1
Other Defined Causes of Child Deaths,VNM,0.3901808,0,1
Other Digestive Diseases,VNM,0,0,1
Other Infectious Diseases,VNM,0.1940404,0,1
Pneumonia,VNM,0.2781438,0,1
Poisonings,VNM,0.0017,0,1
Road Traffic,VNM,0.0000396,0,1
Sepsis,VNM,0.0095744,0,1
Violent Death,VNM,0.0000501,0,1
AIDS,VNM,0.0218542,5,0
Bite of Venomous Animal,VNM,0.0002423,5,0
Diarrhea/Dysentery,VNM,0.0182067,5,0
Drowning,VNM,0.0452824,5,0
Encephalitis,VNM,0.0017603,5,0
Falls,VNM,0.0119657,5,0
Fires,VNM,0.0022104,5,0
Hemorrhagic fever,VNM,0.0275735,5,0
Malaria,VNM,0.0148683,5,0
Measles,VNM,0,5,0
Meningitis,VNM,0.0146898,5,0
Other Cancers,VNM,0.1069579,5,0
Other Cardiovascular Diseases,VNM,0.0588849,5,0
Other Defined Causes of Child Deaths,VNM,0.2928238,5,0
Other Digestive Diseases,VNM,0.0124293,5,0
Other Infectious Diseases,VNM,0.3029627,5,0
Pneumonia,VNM,0.0566676,5,0
Poisonings,VNM,0.004305,5,0
Road Traffic,VNM,0.0011574,5,0
Sepsis,VNM,0.0049138,5,0
Violent Death,VNM,0.0002438,5,0
AIDS,VNM,0.0237863,5,1
Bite of Venomous Animal,VNM,0.000258,5,1
Diarrhea/Dysentery,VNM,0.0279847,5,1
Drowning,VNM,0.0329513,5,1
Encephalitis,VNM,0.0018791,5,1
Falls,VNM,0.0134292,5,1
Fires,VNM,0.0050457,5,1
Hemorrhagic fever,VNM,0.0343962,5,1
Malaria,VNM,0.0235688,5,1
Measles,VNM,0,5,1
Meningitis,VNM,0.0156814,5,1
Other Cancers,VNM,0.0997114,5,1
Other Cardiovascular Diseases,VNM,0.0469838,5,1
Other Defined Causes of Child Deaths,VNM,0.2817927,5,1
Other Digestive Diseases,VNM,0.0389563,5,1
Other Infectious Diseases,VNM,0.2820539,5,1
Pneumonia,VNM,0.0585052,5,1
Poisonings,VNM,0.0061362,5,1
Road Traffic,VNM,0.0006255,5,1
Sepsis,VNM,0.0060714,5,1
Violent Death,VNM,0.000183,5,1
AIDS,VEN,0.1593596,1,0
Bite of Venomous Animal,VEN,0.0000798,1,0
Diarrhea/Dysentery,VEN,0.1087151,1,0
Drowning,VEN,0.0107811,1,0
Encephalitis,VEN,0.0006301,1,0
Falls,VEN,0.0101057,1,0
Fires,VEN,0.0038848,1,0
Hemorrhagic fever,VEN,0.0026935,1,0
Malaria,VEN,0.0010415,1,0
Measles,VEN,0,1,0
Meningitis,VEN,0.0122216,1,0
Other Cancers,VEN,0.0473422,1,0
Other Cardiovascular Diseases,VEN,0.0246081,1,0
Other Defined Causes of Child Deaths,VEN,0.3800366,1,0
Other Digestive Diseases,VEN,0.0117282,1,0
Other Infectious Diseases,VEN,0.0923113,1,0
Pneumonia,VEN,0.126991,1,0
Poisonings,VEN,0.0056873,1,0
Road Traffic,VEN,0.0008539,1,0
Sepsis,VEN,0.0002795,1,0
Violent Death,VEN,0.0006494,1,0
AIDS,VEN,0.1702341,1,1
Bite of Venomous Animal,VEN,0.0000267,1,1
Diarrhea/Dysentery,VEN,0.1085131,1,1
Drowning,VEN,0.0076916,1,1
Encephalitis,VEN,0.0005677,1,1
Falls,VEN,0.0066734,1,1
Fires,VEN,0.0025281,1,1
Hemorrhagic fever,VEN,0.0021157,1,1
Malaria,VEN,0.0008041,1,1
Measles,VEN,0,1,1
Meningitis,VEN,0.0110127,1,1
Other Cancers,VEN,0.0396366,1,1
Other Cardiovascular Diseases,VEN,0.0247539,1,1
Other Defined Causes of Child Deaths,VEN,0.3993722,1,1
Other Digestive Diseases,VEN,0.0096112,1,1
Other Infectious Diseases,VEN,0.0859545,1,1
Pneumonia,VEN,0.1225393,1,1
Poisonings,VEN,0.0062482,1,1
Road Traffic,VEN,0.0006371,1,1
Sepsis,VEN,0.0004769,1,1
Violent Death,VEN,0.000603,1,1
AIDS,VEN,0.2518832,10,0
Bite of Venomous Animal,VEN,0.0001181,10,0
Diarrhea/Dysentery,VEN,0.0089641,10,0
Drowning,VEN,0.0169821,10,0
Encephalitis,VEN,0.0006557,10,0
Falls,VEN,0.020186,10,0
Fires,VEN,0.0015972,10,0
Hemorrhagic fever,VEN,0.0035187,10,0
Malaria,VEN,0.0011234,10,0
Measles,VEN,0,10,0
Meningitis,VEN,0.0094733,10,0
Other Cancers,VEN,0.1001026,10,0
Other Cardiovascular Diseases,VEN,0.0626611,10,0
Other Defined Causes of Child Deaths,VEN,0.399718,10,0
Other Digestive Diseases,VEN,0.0126289,10,0
Other Infectious Diseases,VEN,0.0561376,10,0
Pneumonia,VEN,0.0449104,10,0
Poisonings,VEN,0.0031239,10,0
Road Traffic,VEN,0.002547,10,0
Sepsis,VEN,0.000573,10,0
Violent Death,VEN,0.0030957,10,0
AIDS,VEN,0.3064955,10,1
Bite of Venomous Animal,VEN,0.0000323,10,1
Diarrhea/Dysentery,VEN,0.0086858,10,1
Drowning,VEN,0.0073361,10,1
Encephalitis,VEN,0.0006584,10,1
Falls,VEN,0.0056484,10,1
Fires,VEN,0.0012788,10,1
Hemorrhagic fever,VEN,0.0031231,10,1
Malaria,VEN,0.0012749,10,1
Measles,VEN,0,10,1
Meningitis,VEN,0.0095129,10,1
Other Cancers,VEN,0.0998971,10,1
Other Cardiovascular Diseases,VEN,0.0726204,10,1
Other Defined Causes of Child Deaths,VEN,0.3640504,10,1
Other Digestive Diseases,VEN,0.0148234,10,1
Other Infectious Diseases,VEN,0.0533389,10,1
Pneumonia,VEN,0.045699,10,1
Poisonings,VEN,0.0017318,10,1
Road Traffic,VEN,0.0015262,10,1
Sepsis,VEN,0.0007677,10,1
Violent Death,VEN,0.0014989,10,1
AIDS,VEN,0.0236552,0,0
Bite of Venomous Animal,VEN,0.0000129,0,0
Diarrhea/Dysentery,VEN,0.1322767,0,0
Drowning,VEN,0.0005134,0,0
Encephalitis,VEN,0.0007142,0,0
Falls,VEN,0.0035159,0,0
Fires,VEN,0.0009096,0,0
Hemorrhagic fever,VEN,0.0013911,0,0
Malaria,VEN,0.0003835,0,0
Measles,VEN,0,0,0
Meningitis,VEN,0.0143815,0,0
Other Cancers,VEN,0.0053638,0,0
Other Cardiovascular Diseases,VEN,0.0193943,0,0
Other Defined Causes of Child Deaths,VEN,0.4899257,0,0
Other Digestive Diseases,VEN,0,0,0
